Data,NIN 1.2_sst,NIN 3_sst,NIN 3.4_sst,NIN 4_1_sst,NIN 4_2_sst
13/03/2001,300.33374,300.386,299.94263,301.37915,300.0481
14/03/2001,300.28223,300.35352,299.97363,301.39453,300.0996
15/03/2001,300.41675,300.365,300.04712,301.47485,300.16724
16/03/2001,300.58398,300.40918,300.1045,301.55762,300.21484
17/03/2001,300.7246,300.48633,300.14648,301.65137,300.2588
18/03/2001,300.78442,300.57056,300.17505,301.74634,300.28833
19/03/2001,300.8357,300.6233,300.21313,301.84106,300.3235
20/03/2001,300.8296,300.6455,300.25098,301.8994,300.34473
21/03/2001,300.7151,300.66235,300.27563,301.89575,300.33716
22/03/2001,300.58276,300.68335,300.28638,301.84302,300.31665
23/03/2001,300.50073,300.6975,300.27856,301.78442,300.30396
24/03/2001,300.51636,300.7307,300.27954,301.75122,300.29907
25/03/2001,300.5642,300.75024,300.26685,301.74243,300.302
26/03/2001,300.53442,300.76978,300.25024,301.7854,300.31177
27/03/2001,300.56372,300.77954,300.2434,301.85767,300.32544
28/03/2001,300.66187,300.76978,300.25708,301.9104,300.35474
29/03/2001,300.74927,300.7644,300.29126,301.91333,300.3977
30/03/2001,300.80566,300.7871,300.32617,301.8672,300.45898
31/03/2001,300.792,300.83496,300.3672,301.78906,300.50488
01/04/2001,300.7317,300.8557,300.4231,301.70728,300.56177
02/04/2001,300.6704,300.83496,300.47314,301.64307,300.60205
03/04/2001,300.6001,300.83057,300.55908,301.63525,300.65283
04/04/2001,300.58057,300.8452,300.64697,301.68994,300.7202
05/04/2001,300.58472,300.86792,300.71167,301.74976,300.77124
06/04/2001,300.52783,300.88135,300.75537,301.82568,300.80127
07/04/2001,300.40942,300.8899,300.78052,301.88696,300.8147
08/04/2001,300.36475,300.91406,300.78223,301.93066,300.8164
09/04/2001,300.38672,300.93652,300.77295,301.95166,300.80127
10/04/2001,300.4148,300.9475,300.72778,301.93384,300.76685
11/04/2001,300.4131,300.92383,300.67383,301.89062,300.72363
12/04/2001,300.3589,300.93213,300.6333,301.85986,300.71045
13/04/2001,300.3108,300.9685,300.62524,301.86255,300.75122
14/04/2001,300.281,301.00415,300.67114,301.89868,300.82642
15/04/2001,300.27124,301.03442,300.74243,301.9397,300.90552
16/04/2001,300.2561,301.0481,300.83618,301.97876,300.99634
17/04/2001,300.21973,301.03467,300.9121,301.9873,301.06934
18/04/2001,300.1792,300.97852,300.95703,301.98047,301.12207
19/04/2001,300.16992,300.91895,300.96973,301.96875,301.12207
20/04/2001,300.21436,300.87207,300.95312,301.97656,301.07422
21/04/2001,300.24805,300.8164,300.91016,301.97656,301.00488
22/04/2001,300.19727,300.75293,300.85352,301.93555,300.93457
23/04/2001,300.02295,300.67285,300.792,301.85156,300.8994
24/04/2001,299.70435,300.61157,300.77173,301.7688,300.9182
25/04/2001,299.36792,300.57837,300.76978,301.71606,300.96606
26/04/2001,299.0525,300.5354,300.80005,301.66724,301.0315
27/04/2001,298.75903,300.50122,300.82935,301.60767,301.08228
28/04/2001,298.52173,300.46606,300.83032,301.5891,301.1223
29/04/2001,298.38428,300.4497,300.80615,301.5747,301.14795
30/04/2001,298.44092,300.47314,300.78174,301.59033,301.14502
01/05/2001,298.6101,300.52466,300.76196,301.62817,301.14087
02/05/2001,298.74048,300.55396,300.74487,301.67456,301.1062
03/05/2001,298.71436,300.5039,300.71924,301.72314,301.05225
04/05/2001,298.5808,300.4187,300.67993,301.7317,300.99048
05/05/2001,298.40332,300.33838,300.65332,301.71777,300.94434
06/05/2001,298.25098,300.25635,300.64893,301.7085,300.91162
07/05/2001,298.10522,300.177,300.66333,301.71802,300.9182
08/05/2001,297.9651,300.0774,300.69556,301.75415,300.95825
09/05/2001,297.9126,299.9834,300.71826,301.78076,300.98877
10/05/2001,297.87012,299.9546,300.73193,301.7954,300.99756
11/05/2001,297.80713,299.98193,300.75537,301.82666,301.00635
12/05/2001,297.73608,300.02808,300.7854,301.88696,301.04517
13/05/2001,297.53247,300.0774,300.8186,301.9817,301.15552
14/05/2001,297.2317,300.11743,300.8313,302.08423,301.32056
15/05/2001,296.92993,300.1223,300.83228,302.14087,301.4348
16/05/2001,296.73022,300.10327,300.83716,302.18774,301.50903
17/05/2001,296.57935,300.12427,300.8557,302.2317,301.5647
18/05/2001,296.45337,300.18286,300.89966,302.30103,301.6272
19/05/2001,296.44946,300.23853,300.95337,302.3645,301.65454
20/05/2001,296.57153,300.25024,300.9817,302.39966,301.64282
21/05/2001,296.75317,300.2434,301.00415,302.4319,301.60962
22/05/2001,296.9568,300.24194,301.03247,302.45825,301.57056
23/05/2001,297.083,300.27295,301.07715,302.50195,301.5537
24/05/2001,297.11987,300.3181,301.11646,302.552,301.54028
25/05/2001,297.04272,300.3401,301.12524,302.58813,301.54907
26/05/2001,296.81934,300.3252,301.11963,302.604,301.56104
27/05/2001,296.61206,300.3059,301.10278,302.6184,301.57642
28/05/2001,296.41846,300.3086,301.0874,302.61768,301.60498
29/05/2001,296.3191,300.3142,301.08813,302.59497,301.6233
30/05/2001,296.34814,300.34277,301.08545,302.55615,301.63428
31/05/2001,296.3601,300.37573,301.0647,302.52075,301.63892
01/06/2001,296.34717,300.3662,301.04785,302.50293,301.6494
02/06/2001,296.26196,300.32056,301.02563,302.52563,301.67505
03/06/2001,296.1643,300.23315,301.0056,302.58667,301.69214
04/06/2001,296.0979,300.15747,300.99536,302.6477,301.69263
05/06/2001,296.00146,300.07568,300.99072,302.71533,301.6919
06/06/2001,295.89526,300.00024,300.9895,302.76294,301.69458
07/06/2001,295.75415,299.9397,300.9856,302.80005,301.71606
08/06/2001,295.69653,299.9314,300.98853,302.80103,301.7444
09/06/2001,295.7024,299.94263,301.00903,302.76685,301.7766
10/06/2001,295.73926,299.95947,301.03076,302.72314,301.80322
11/06/2001,295.76245,299.98706,301.0437,302.6814,301.81714
12/06/2001,295.73438,300.00635,301.0376,302.66162,301.812
13/06/2001,295.6892,299.9939,301.0105,302.67163,301.79272
14/06/2001,295.6128,299.96094,300.96387,302.69922,301.76562
15/06/2001,295.5542,299.9087,300.9077,302.72217,301.73584
16/06/2001,295.49878,299.86694,300.8606,302.7356,301.719
17/06/2001,295.46655,299.8811,300.83618,302.7395,301.69653
18/06/2001,295.46997,299.93433,300.844,302.72876,301.66528
19/06/2001,295.46655,299.9856,300.8684,302.70435,301.63892
20/06/2001,295.44946,300.0227,300.885,302.67407,301.63403
21/06/2001,295.43384,300.02075,300.8977,302.6526,301.6311
22/06/2001,295.3816,299.98315,300.89478,302.64673,301.63208
23/06/2001,295.32153,299.92554,300.85864,302.63892,301.6477
24/06/2001,295.20044,299.85815,300.79712,302.64087,301.6858
25/06/2001,295.0188,299.77026,300.72192,302.67017,301.7473
26/06/2001,294.87378,299.68286,300.67993,302.70825,301.80396
27/06/2001,294.73022,299.5813,300.69263,302.75513,301.84692
28/06/2001,294.62573,299.4978,300.7561,302.7776,301.86548
29/06/2001,294.58716,299.4768,300.83228,302.78247,301.84692
30/06/2001,294.5984,299.48022,300.9192,302.79712,301.80786
01/07/2001,294.62427,299.47046,300.99927,302.81763,301.77368
02/07/2001,294.6023,299.4602,301.04907,302.84497,301.7727
03/07/2001,294.6057,299.49536,301.0227,302.86646,301.80396
04/07/2001,294.61987,299.48462,300.9182,302.85767,301.83618
05/07/2001,294.62183,299.45435,300.80005,302.79614,301.87622
06/07/2001,294.6399,299.41528,300.6985,302.7395,301.90942
07/07/2001,294.69116,299.37866,300.64966,302.7727,301.92212
08/07/2001,294.7273,299.35376,300.64868,302.80298,301.9065
09/07/2001,294.7185,299.323,300.6819,302.81177,301.86743
10/07/2001,294.66382,299.29272,300.75415,302.81567,301.81958
11/07/2001,294.6267,299.2649,300.83228,302.8274,301.802
12/07/2001,294.60132,299.22876,300.89966,302.86646,301.8352
13/07/2001,294.54712,299.19458,300.94458,302.8977,301.91724
14/07/2001,294.54663,299.14673,300.9485,302.91333,302.0149
15/07/2001,294.5149,299.10522,300.92603,302.9348,302.1067
16/07/2001,294.4729,299.07788,300.90356,302.9641,302.17798
17/07/2001,294.38208,299.07495,300.88306,302.99536,302.22778
18/07/2001,294.23755,299.12134,300.8728,303.02515,302.23022
19/07/2001,294.08374,299.1643,300.8523,303.02515,302.19116
20/07/2001,293.95386,299.17847,300.82886,303.03687,302.13452
21/07/2001,293.88965,299.18066,300.8086,303.0205,302.0625
22/07/2001,293.90747,299.19116,300.78394,302.9685,301.99194
23/07/2001,293.95825,299.16577,300.78247,302.90747,301.93677
24/07/2001,294.0735,299.10815,300.78198,302.85132,301.90698
25/07/2001,294.20654,299.04053,300.78174,302.80127,301.89307
26/07/2001,294.23486,298.96875,300.77148,302.7627,301.87988
27/07/2001,294.20435,298.8645,300.7351,302.7234,301.8601
28/07/2001,294.11597,298.7898,300.69507,302.7185,301.84644
29/07/2001,293.97388,298.75073,300.66382,302.7566,301.8562
30/07/2001,293.83447,298.7329,300.62988,302.80078,301.87012
31/07/2001,293.68945,298.71875,300.5874,302.82275,301.88037
01/08/2001,293.62158,298.69678,300.52197,302.80518,301.8794
02/08/2001,293.56494,298.6626,300.4751,302.76514,301.8706
03/08/2001,293.54395,298.6416,300.4536,302.70947,301.854
04/08/2001,293.59424,298.61182,300.44678,302.6577,301.8452
05/08/2001,293.65576,298.5752,300.4292,302.61865,301.8335
06/08/2001,293.7036,298.5332,300.3833,302.60107,301.8296
07/08/2001,293.7163,298.5254,300.3589,302.6206,301.85693
08/08/2001,293.69775,298.5464,300.36084,302.66357,301.91553
09/08/2001,293.6372,298.5747,300.35498,302.7173,301.9673
10/08/2001,293.5708,298.5996,300.32568,302.77197,301.97705
11/08/2001,293.48486,298.55566,300.2583,302.80518,301.91943
12/08/2001,293.4458,298.49658,300.18115,302.80615,301.78857
13/08/2001,293.39893,298.45654,300.13037,302.7827,301.63818
14/08/2001,293.35938,298.3999,300.0708,302.75244,301.49854
15/08/2001,293.31445,298.3374,300.00342,302.72705,301.38916
16/08/2001,293.2661,298.23926,299.9419,302.73975,301.33057
17/08/2001,293.25635,298.1753,299.9038,302.7788,301.3501
18/08/2001,293.25586,298.1089,299.89502,302.8247,301.438
19/08/2001,293.23975,298.04834,299.8911,302.8579,301.56396
20/08/2001,293.1289,298.0254,299.89697,302.8999,301.6704
21/08/2001,292.96387,298.0381,299.91748,302.98486,301.72607
22/08/2001,292.80176,298.0874,299.9375,303.06738,301.69727
23/08/2001,292.68677,298.15405,299.95435,303.10474,301.60767
24/08/2001,292.63696,298.25415,299.95825,303.11353,301.49927
25/08/2001,292.5869,298.354,299.95654,303.1079,301.41064
26/08/2001,292.6167,298.42773,299.9502,303.11328,301.39453
27/08/2001,292.72437,298.44702,299.90356,303.13306,301.43677
28/08/2001,292.8982,298.4353,299.87134,303.16528,301.5266
29/08/2001,293.0913,298.39746,299.83838,303.17725,301.6245
30/08/2001,293.23022,298.31616,299.79614,303.1692,301.719
31/08/2001,293.2295,298.19824,299.76074,303.15723,301.78027
01/09/2001,293.15186,298.11133,299.75488,303.13867,301.7627
02/09/2001,293.00977,298.0664,299.7539,303.09082,301.69727
03/09/2001,292.81616,298.01587,299.75122,303.0598,301.6067
04/09/2001,292.6499,297.96436,299.77148,303.07617,301.52832
05/09/2001,292.50537,297.87207,299.8213,303.1006,301.49316
06/09/2001,292.47998,297.78467,299.88477,303.12305,301.5
07/09/2001,292.53418,297.75732,299.9414,303.13867,301.5332
08/09/2001,292.64673,297.7732,299.9939,303.15503,301.58667
09/09/2001,292.7041,297.79443,300.01074,303.1914,301.64844
10/09/2001,292.71826,297.7744,299.9834,303.25,301.70898
11/09/2001,292.64795,297.74658,299.89355,303.3047,301.75098
12/09/2001,292.57764,297.7173,299.78662,303.35107,301.7749
13/09/2001,292.48535,297.6914,299.6831,303.38135,301.7749
14/09/2001,292.3911,297.68213,299.5913,303.3921,301.7622
15/09/2001,292.33496,297.69482,299.53076,303.38135,301.7505
16/09/2001,292.32422,297.7251,299.5161,303.35986,301.75342
17/09/2001,292.34717,297.77148,299.5454,303.32666,301.75146
18/09/2001,292.437,297.81934,299.5874,303.29443,301.73096
19/09/2001,292.55273,297.84912,299.66357,303.2505,301.7085
20/09/2001,292.66553,297.88232,299.7456,303.22314,301.68018
21/09/2001,292.8308,297.88794,299.8191,303.24585,301.64917
22/09/2001,292.9751,297.8999,299.88037,303.3208,301.6245
23/09/2001,293.0923,297.89844,299.93604,303.3921,301.59912
24/09/2001,293.17627,297.9043,299.97803,303.43018,301.55908
25/09/2001,293.14258,297.93164,300.00146,303.41162,301.51514
26/09/2001,293.03125,297.95996,300.0327,303.35107,301.4878
27/09/2001,292.90283,297.98438,300.0464,303.2876,301.49756
28/09/2001,292.75,298.02002,300.02686,303.1997,301.49463
29/09/2001,292.58398,298.06494,299.97998,303.12646,301.48096
30/09/2001,292.3789,298.0952,299.89307,303.08057,301.4331
01/10/2001,292.24658,298.042,299.85596,303.05518,301.38916
02/10/2001,292.26172,297.9619,299.8452,303.0669,301.38623
03/10/2001,292.33228,297.8938,299.83813,303.08716,301.34692
04/10/2001,292.38257,297.85083,299.83228,303.11157,301.29126
05/10/2001,292.35132,297.81177,299.78735,303.1067,301.23657
06/10/2001,292.22095,297.7605,299.761,303.0559,301.20825
07/10/2001,292.1023,297.7024,299.76587,302.99146,301.21118
08/10/2001,292.02173,297.70874,299.79224,302.9563,301.22095
09/10/2001,291.99,297.77124,299.83032,302.92798,301.22974
10/10/2001,292.0288,297.9082,299.8545,302.91602,301.23438
11/10/2001,292.14575,298.05396,299.83228,302.9231,301.2434
12/10/2001,292.27783,298.13965,299.80957,302.9453,301.25977
13/10/2001,292.44824,298.18213,299.79297,302.9873,301.2666
14/10/2001,292.62964,298.21753,299.76587,303.03638,301.26294
15/10/2001,292.8291,298.25928,299.7578,303.09668,301.2246
16/10/2001,292.9912,298.26172,299.77246,303.17676,301.15723
17/10/2001,293.0642,298.2527,299.78247,303.25024,301.08423
18/10/2001,293.09497,298.2141,299.77856,303.29712,301.02466
19/10/2001,293.10913,298.1692,299.77466,303.34302,300.99243
20/10/2001,293.11816,298.12793,299.76074,303.3916,301.0039
21/10/2001,293.11206,298.094,299.74536,303.42212,301.0647
22/10/2001,293.05933,298.04614,299.73462,303.42114,301.15356
23/10/2001,292.96118,298.00757,299.7307,303.39478,301.2473
24/10/2001,292.90234,297.99414,299.74805,303.33984,301.34277
25/10/2001,292.9536,298.03125,299.78027,303.26367,301.4209
26/10/2001,293.0923,298.07227,299.8164,303.21094,301.44336
27/10/2001,293.22095,298.14575,299.85327,303.17065,301.41187
28/10/2001,293.36255,298.23022,299.8728,303.15698,301.34937
29/10/2001,293.4829,298.2998,299.90332,303.1455,301.2998
30/10/2001,293.5547,298.32617,299.93848,303.14258,301.28516
31/10/2001,293.5918,298.3374,299.97266,303.14453,301.29492
01/11/2001,293.5371,298.32275,299.98145,303.15527,301.3125
02/11/2001,293.4292,298.292,299.9707,303.1709,301.3457
03/11/2001,293.3374,298.2256,299.95312,303.19824,301.39844
04/11/2001,293.31885,298.11426,299.9287,303.24707,301.4707
05/11/2001,293.43896,298.03174,299.91992,303.32324,301.5332
06/11/2001,293.63672,297.9839,299.93555,303.40234,301.56543
07/11/2001,293.76904,297.95898,299.94434,303.45117,301.56152
08/11/2001,293.84863,297.92773,299.9043,303.46582,301.53223
09/11/2001,293.82764,297.8877,299.84082,303.42676,301.49512
10/11/2001,293.71387,297.8286,299.7832,303.34375,301.46973
11/11/2001,293.56494,297.7915,299.7295,303.24316,301.45312
12/11/2001,293.4209,297.79053,299.67383,303.1338,301.43945
13/11/2001,293.27734,297.81982,299.61914,303.01855,301.41895
14/11/2001,293.2256,297.85352,299.57812,302.9121,301.34375
15/11/2001,293.25244,297.88184,299.5664,302.87988,301.23926
16/11/2001,293.417,297.9121,299.60938,302.91797,301.14844
17/11/2001,293.62378,297.94995,299.66235,303.01782,301.07642
18/11/2001,293.8181,298.00024,299.6985,303.12915,301.03833
19/11/2001,293.95557,298.04785,299.68164,303.21582,301.00586
20/11/2001,294.01318,298.0298,299.64258,303.22363,301.0293
21/11/2001,294.04102,298.00195,299.58008,303.17676,301.0791
22/11/2001,294.0503,297.97363,299.50488,303.1211,301.14844
23/11/2001,294.05127,297.96777,299.4502,303.0791,301.2041
24/11/2001,294.03418,298.00293,299.43262,303.06836,301.25293
25/11/2001,294.063,298.04102,299.44727,303.0879,301.31055
26/11/2001,294.13477,298.07617,299.5,303.10547,301.3916
27/11/2001,294.22363,298.10742,299.53857,303.08936,301.44678
28/11/2001,294.2998,298.13037,299.56445,303.04688,301.4668
29/11/2001,294.38135,298.13867,299.53223,303.00586,301.40137
30/11/2001,294.44336,298.14746,299.5293,302.98828,301.30566
01/12/2001,294.4673,298.1548,299.5337,302.97705,301.22803
02/12/2001,294.49463,298.12695,299.51758,302.9619,301.17383
03/12/2001,294.5039,298.0708,299.48096,302.938,301.1089
04/12/2001,294.53833,297.99097,299.43237,302.90308,301.05542
05/12/2001,294.60425,297.95728,299.3767,302.8855,301.02612
06/12/2001,294.6626,297.96338,299.33936,302.88623,301.04736
07/12/2001,294.73267,297.97632,299.30542,302.90503,301.08374
08/12/2001,294.80396,297.9978,299.2859,302.9148,301.09253
09/12/2001,294.84204,297.9568,299.27026,302.90015,301.073
10/12/2001,294.86572,297.87012,299.2583,302.8872,301.03857
11/12/2001,294.89575,297.79468,299.25757,302.87866,300.99097
12/12/2001,294.93286,297.74292,299.2556,302.88257,300.9265
13/12/2001,294.99634,297.71948,299.26685,302.8645,300.8772
14/12/2001,295.08203,297.7295,299.3213,302.8506,300.88184
15/12/2001,295.1748,297.77197,299.35547,302.85352,300.94434
16/12/2001,295.2417,297.83105,299.37402,302.86816,300.9922
17/12/2001,295.30713,297.9121,299.3916,302.90332,301.0537
18/12/2001,295.4087,298,299.40234,302.9004,301.1416
19/12/2001,295.5503,298.0752,299.40332,302.85547,301.16016
20/12/2001,295.71045,298.1045,299.39844,302.81348,301.07812
21/12/2001,295.86426,298.0918,299.39844,302.76367,300.93848
22/12/2001,295.99097,298.07202,299.38647,302.71167,300.8523
23/12/2001,296.1006,298.0547,299.38037,302.64502,300.7788
24/12/2001,296.1953,298.0542,299.3745,302.57178,300.7544
25/12/2001,296.22046,298.0271,299.364,302.50854,300.7849
26/12/2001,296.19263,297.9807,299.32642,302.4641,300.87817
27/12/2001,296.1604,297.93774,299.28833,302.44653,300.94263
28/12/2001,296.1228,297.92407,299.29858,302.46558,301.02222
29/12/2001,296.13892,297.94556,299.3357,302.49097,301.07983
30/12/2001,296.22852,297.979,299.36377,302.5044,301.10596
31/12/2001,296.3755,298.01758,299.37158,302.50635,301.0952
01/01/2002,296.52588,298.06836,299.3452,302.5161,301.0786
02/01/2002,296.66333,298.12476,299.3181,302.5525,301.04175
03/01/2002,296.7539,298.187,299.36475,302.60986,301.06885
04/01/2002,296.7649,298.219,299.43042,302.6267,301.1394
05/01/2002,296.7566,298.21948,299.49536,302.59302,301.19653
06/01/2002,296.7207,298.2202,299.5542,302.5581,301.24756
07/01/2002,296.67944,298.23022,299.60962,302.5735,301.28735
08/01/2002,296.67358,298.24048,299.64966,302.677,301.33618
09/01/2002,296.72583,298.23853,299.63745,302.81226,301.35034
10/01/2002,296.85522,298.2307,299.57104,302.92847,301.3181
11/01/2002,296.99878,298.23022,299.49976,303.0183,301.26636
12/01/2002,297.1211,298.23535,299.458,303.10547,301.21484
13/01/2002,297.20117,298.25928,299.45508,303.21387,301.20117
14/01/2002,297.23877,298.3208,299.50732,303.29248,301.21436
15/01/2002,297.2556,298.42163,299.56665,303.29126,301.2395
16/01/2002,297.2583,298.5249,299.6206,303.2417,301.29834
17/01/2002,297.22803,298.60303,299.6631,303.16895,301.36914
18/01/2002,297.1836,298.63037,299.687,303.0962,301.4546
19/01/2002,297.16187,298.594,299.68774,303.0608,301.52466
20/01/2002,297.1819,298.51392,299.65356,303.04517,301.55298
21/01/2002,297.24854,298.41992,299.61523,302.99414,301.58105
22/01/2002,297.31958,298.35278,299.59058,302.9607,301.57202
23/01/2002,297.33545,298.32568,299.5786,302.89697,301.53174
24/01/2002,297.34375,298.34033,299.57666,302.84326,301.46533
25/01/2002,297.37598,298.38428,299.58447,302.83252,301.3999
26/01/2002,297.42407,298.46313,299.6057,302.82837,301.30103
27/01/2002,297.50757,298.57983,299.63745,302.8103,301.21558
28/01/2002,297.5901,298.72144,299.69653,302.75708,301.15747
